link,title,full_date,print_date,sort_date,month,location,location_search,info,name,favicon,root,max_date,dupl_count,end_date,update_date
http://www.margamcountrypark.co.uk//2128?event_id=34275,Luminate,Fri 25 Nov 2022,Fri 25 Nov,2022-11-25,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://www.cardiffcastle.com/events/christmas-festival-nutcracker/,Christmas Festival - The Nutcracker,25                         Nov                         2022                         -                         27                         Nov                         2022,Fri 25 Nov - Sun 27 Nov,2022-11-25,,"The Spiegeltent, Cardiff Castle Grounds, Castle Street, Cardiff, CF10 3RB",The Spiegeltent  Cardiff Castle Grounds  Castle Street  Cardiff  CF10 3RB,"The Nutcracker, this is the Christmas ballet with a Welsh twist, befitting the unique venue in which it is being performed.",Cardiff Caste,https://www.cardiffcastle.com/app/uploads/2020/05/cardiff-castle-logo-small.png,https://www.cardiffcastle.com/ ,2022-11-25,1,,18 Nov 2022 11:32
https://cadw.gov.wales/late-night-christmas-shopping-harlech,Late Night Christmas Shopping In Harlech,Sat 26 Nov 2022,Sat 26 Nov,2022-11-26,,Harlech Castle,Harlech Castle,"Late Night Christmas Shopping in Harlech Christmas story telling in the castle from 1pm-5pm  Candlelight Parade led by Santa at 5.30pm from the castle.  Carollers, Ardudwy Male Voice Choir, Christmas stories and late night shopping to get you in the Christmas spirit.",Cadw,https://cadw.gov.wales/themes/custom/cadw/img/favicon/favicon.ico,https://cadw.gov.wales/ ,2022-11-26,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34276,Luminate,Sat 26 Nov 2022,Sat 26 Nov,2022-11-26,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://museum.wales//swansea/whatson/11015/Pre-loved-Kilo-Vintage-Fair/,Pre-Loved Kilo Vintage Fair,"26 November 2022, 10am-5pm",Sat 26 Nov,2022-11-26,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Six tonnes of vintage and retro clothing at wholesale prices.Pay by weight at only £15 per kil...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-26,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11786/Welsh-Somali-Heritage-Day-/,Welsh Somali Heritage Day ,"26 November 2022, 11am-5pm",Sat 26 Nov,2022-11-26,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Somali & Welsh - Exploring Identity, culture, and heritageJoin us for a day of discussions and a...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-11-26,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34328,The Margam Community Christmas Tree Festival,Sat 26 Nov 2022,Sat 26 Nov,2022-11-26,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
https://www.visitthevale.com/events/amelia-trust-farm-community-christmas-event,Amelia Trust Farm Community Christmas Event,"November 26, 2022/November 26, 2022",Sat 26 Nov - Sat 26 Nov,2022-11-26,,"Amelia Trust Farm, CF62 3AS",Amelia Trust Farm  CF62 3AS,Join us as we spread some community Christmas cheer!,Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-11-26,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36176,The Margam Elf Walk 2022,Sun 27 Nov 2022,Sun 27 Nov,2022-11-27,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Join in for some festive fresh air on a family walk around your favourite park. Walk route is family friendly, do wear sensible footwear and warm clothes - with an 'elf' hat, 'elf' suit or Christmas Jumper!!! This is a ticket only event. Adults £3, Children £2 (Under 3's FREE)",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34277,Luminate,Sun 27 Nov 2022,Sun 27 Nov,2022-11-27,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34329,The Margam Community Christmas Tree Festival,Sun 27 Nov 2022,Sun 27 Nov,2022-11-27,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"In partnership with the Friends of Margam Park. The Park is pleased to be organising a Community Christmas Tree Festival for the second time following the success of the 2019 festival. This special event aims to bring Park groups, community groups, schools, businesses, and visitors together making a beautiful festive display for all to enjoy. Visitor Entry to the festival in the Castle will be by donation.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-11-27,10,Sun 27 Nov,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34278,Luminate,Mon 28 Nov 2022,Mon 28 Nov,2022-11-28,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34279,Luminate,Tue 29 Nov 2022,Tue 29 Nov,2022-11-29,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://cadw.gov.wales/late-night-christmas-shopping,Late Night Christmas Shopping,Wed 30 Nov 2022,Wed 30 Nov,2022-11-30,,Chepstow Castle,Chepstow Castle,"Chepstow Castle and Tourist Information Centre are offering some Christmas gift inspiration in our late night shopping event! We have a number of Welsh-produced festive gift ideas and stocking fillers for the whole family: from books to blankets, pottery to Penderyn, jewellery to jigsaws, and much more!",Cadw,https://cadw.gov.wales/themes/custom/cadw/img/favicon/favicon.ico,https://cadw.gov.wales/ ,2022-11-30,1,,18 Nov 2022 11:32
https://www.visitthevale.com/events/festive-wreathmaking-at-penarth-pavilion,Festive Wreathmaking At Penarth Pavilion,"November 30, 2022/December 7, 2022",Wed 30 Nov - Wed 07 Dec,2022-11-30,,"Penarth Pier Pavilion, The Esplanade, Penarth",Penarth Pier Pavilion  The Esplanade  Penarth,Begin the build-up to Christmas making your own festive wreath in the iconic surroundings of Penarth Pier Pavilion.,Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-11-30,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34280,Luminate,Wed 30 Nov 2022,Wed 30 Nov,2022-11-30,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34281,Luminate,Thu 01 Dec 2022,Thu 01 Dec,2022-12-01,December,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://www.cardiffcastle.com/events/christmas-festival-castellana/,Christmas Festival - Castellana,01                         Dec                         2022                         -                         01                         Jan                         2023,Thu 01 Dec - Sun 01 Jan,2022-12-01,,"The Spiegeltent, Cardiff Castle Grounds, Castle Street, Cardiff, CF10 3RB",The Spiegeltent  Cardiff Castle Grounds  Castle Street  Cardiff  CF10 3RB,"Castellana is a sensational blend of cabaret, burlesque and comedy with a hint of naughtiness with anthemic music.",Cardiff Caste,https://www.cardiffcastle.com/app/uploads/2020/05/cardiff-castle-logo-small.png,https://www.cardiffcastle.com/ ,2022-12-01,1,,18 Nov 2022 11:32
https://museum.wales//stfagans/whatson/11787/Wales-isremembering-Terrence-Higgins/,Wales Is...Remembering Terrence Higgins,1 December 2022 – 19 March 2023,Thu 01 Dec – Sun 19 Mar,2022-12-01,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,"Born in Pembrokeshire in 1945, Terrence Higgins was one of the first people in the UK to die of an A...",Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-12-01,1,,18 Nov 2022 11:32
https://www.visitthevale.com/events/christmas-experience-at-forage,Christmas Experience At Forage,"December 2, 2022/December 23, 2022",Fri 02 Dec - Fri 23 Dec,2022-12-02,,"Vale of Glamorgan, Penllyn Estate, Llwynhelig, Cowbridge, Vale of Glamorgan, CF71 7FF",Vale of Glamorgan  Penllyn Estate  Llwynhelig  Cowbridge  Vale of Glamorgan  CF71 7FF,"With the festive season fast approaching, Forage, once again, presents to you its magical Christmas Experience!",Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-12-02,1,,18 Nov 2022 11:32
https://museum.wales//wool/whatson/11785/Christmas-Afternoon-Tea/,Christmas Afternoon Tea,"2–4, 8–10, 15–17 &  22–23 December 2022","2 – 4, 8 – 10, 15 – 17 & 22 – 23 Dec",2022-12-02,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Indulge yourself this December with a Christmas Afternoon Tea in the long yard. Enjoy a selecti...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-12-02,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=34282,Luminate,Fri 02 Dec 2022,Fri 02 Dec,2022-12-02,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"Following another sell-out year in 2021, Luminate Wales returns to Margam Country Park and Castle in Winter 2022. A spectacular, illuminated trail, full of wonder and intrigue, to delight and enthral your senses. As darkness descends, join us on our enchanting journey, as we weave a captivating light trail through the stunning, historic gardens of Margam Country Park and Castle. Immerse yourself in our mesmerising mile long walk, encapsulating some of your highlights from 2019 & 2020 along with stunning new elements, added to re-amaze you for 2022.  A Timeless experience to be enjoyed by all, young and old alike. The trail is open nightly from Thursday 17th November 2022 until Monday 2nd January 2023 (closed Christmas Day). Tickets must be pre-booked, online in advance.",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2023-01-02,44,Mon 02 Jan,18 Nov 2022 11:32
https://www.visitthevale.com/events/elf-trail,Elf Trail,"December 2, 2022/December 18, 2022",Fri 02 Dec - Sun 18 Dec,2022-12-02,,Barry Town Centre,Barry Town Centre,Oh no!! Santa’s Elves are up to no good again and are hiding in different shops across the Town!,Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-12-02,1,,18 Nov 2022 11:32
https://www.cardiffcastle.com/events/christmas-festival-santas-wish/,Christmas Festival - Santa's Wish,02                         Dec                         2022                         -                         31                         Dec                         2022,Fri 02 Dec - Sat 31 Dec,2022-12-02,,"The Spiegeltent, Cardiff Castle Grounds, Castle Street, Cardiff, CF10 3RB",The Spiegeltent  Cardiff Castle Grounds  Castle Street  Cardiff  CF10 3RB,"Santa's Wish is a heart-warming family musical adventure, enriched with original songs, immersive storytelling and a sprinkling of circus magic.",Cardiff Caste,https://www.cardiffcastle.com/app/uploads/2020/05/cardiff-castle-logo-small.png,https://www.cardiffcastle.com/ ,2022-12-02,1,,18 Nov 2022 11:32
https://www.visitthevale.com/events/festival-of-light,Festival Of Light,"December 2, 2022/December 11, 2022",Fri 02 Dec - Sun 11 Dec,2022-12-02,,"Central Park, Barry, CF63 4RW",Central Park  Barry  CF63 4RW,"Back by popular demand, this year’s Festival of Light will be held over 10 days, and feature majestic mirror balls, a neon ribbon and animal trail, a light show, an enchanted fairy garden and more!‍",Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-12-02,1,,18 Nov 2022 11:32
https://www.visitthevale.com/events/christmas-market,Christmas Market,"December 2, 2022/December 11, 2022",Fri 02 Dec - Sun 11 Dec,2022-12-02,,"Kings Square, Barry, CF63 4RW",Kings Square  Barry  CF63 4RW,There’s nothing more magical then visiting a Christmas Market to get into the Christmas Spirit!,Visit the Vale,https://global-uploads.webflow.com/6023f273f06914e9f46f193b/60509a2e9b7a8c2f25a0b4c7_Site%20Icon.png,https://www.visitthevale.com,2022-12-02,1,,18 Nov 2022 11:32
http://www.margamcountrypark.co.uk//2128?event_id=36178,'Elf Me' Workshops,Sat 03 Dec 2022,Sat 03 Dec,2022-12-03,,"Margam Country Park, Margam, Port Talbot, SA13 2TJ ",Margam Country Park  Margam  Port Talbot  SA13 2TJ ,"The ultimate Christmas experience which will transform YOU into a Margam Park Elf! Perfect for budding elves aged 3-12 years old who want to become official little helpers of Father Christmas. Expect fun, laughter, games, arts & crafts. Transform into a certified elf, complete with rosy red cheeks ready for Christmas action! The workshops are in Margam Castle (Drawing Room and Dining Room) and start at 9.15am, 11.30am and 1.45pm on each day of the deer feeds – ticket price includes watching Santa feed the Margam deer feed. -Please arrive 15 minutes before the session starts. -Parking for the 9.15 am session will be to the rear of the Castle (cars will not be able to leave until the Deer feed has finished and the all clear is given - approx 11.30) . -Parking for the 11.30 am and 1.45 pm sessions are in the main car park, disabled parking options are available. -The castle rooms can be chilly so dress up warm! Children £15, Adult £5 (to include a hot drink and a mince pie!).",Margam Park,./static/images/margam_logo.png,http://www.margamcountrypark.co.uk/,2022-12-18,18,Sun 18 Dec,18 Nov 2022 11:32
https://museum.wales//cardiff/whatson/11740/The-Big-Museum-Winter-Trail/,The Big Museum Winter Trail,"3–23 December 2022, Daily 10am - 3pm (Museum is closed on Mondays)",Sat 03 Dec – Fri 23 Dec,2022-12-03,,"St. Fagans, Cardiff CF5 6DP",St. Fagans  Cardiff CF5 6DP,Pop in during December for our festive feel-good family trail.  Find the Museum Elves to h...,Museum Wales ,./static/images/st_fagans_favicon.svg,https://museum.wales/,2022-12-03,7,Sat 03 Dec,18 Nov 2022 11:32
